property_type,state,lat,lon,area_m2,price_usd
apartment,"México,Estado de México,Toluca,Metepec",21.1299039,-101.6220159,217.5,71184.75
house,"México,Distrito Federal,Miguel Hidalgo",19.667873,-101.233465,146,483332.34
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",21.129547,-86.817017,404.2,429170.39
house,"México,Nuevo León,Monterrey",25.625994,-100.283852,425.6,172262.96
apartment,"México,Morelos,Temixco,Burgos Bugambilias",20.689157,-103.366728,296.8,91678.97
house,"México,Quintana Roo,Benito Juárez,Cancún",21.003574,-101.285683,170.5,456579.13
house,"México,Veracruz de Ignacio de la Llave,Veracruz",21.003574,-101.285683,85.1,405597.69
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.2640539,-99.5727534,243,364777.78
house,"México,Jalisco,Guadalajara",19.511938,-96.871956,261.5,427433.77
house,"México,Estado de México,Toluca,Metepec",19.396593,-99.133163,247.7,53937.89
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.396593,-99.133163,236.5,496894
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.129547,-86.817017,219.8,207531.34
apartment,"México,Guanajuato,Guanajuato",19.524143,-,386.7,105401.82
apartment,"México,Guanajuato,Guanajuato",19.52589,-99.151703,446.4,491753.21
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.129547,-86.817017,373.6,89177.42
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.268629,-99.671722,366.8,324826.52
house,"México,Morelos,Temixco,Burgos Bugambilias",19.443178,-99.144234,220.5,215192.2
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.667873,-101.233465,219,472989.12
apartment,"México,Distrito Federal,Gustavo A. Madero",19.268629,-99.671722,423.3,246390.56
house,"México,Yucatán,Mérida",19.667873,-101.233465,466.4,251750.36
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",25.625994,-100.283852,106.8,220146.33
house,"México,Morelos,Temixco,Burgos Bugambilias",19.396593,-99.133163,79.7,151232.03
house,"México,Guanajuato,León",21.1299039,-101.6220159,244,114887.88
house,"México,Jalisco,Guadalajara",21.129547,-86.817017,240.6,340826.24
apartment,"México,Quintana Roo,Benito Juárez,Cancún",21.003574,-101.285683,116.7,366236.61
apartment,"México,Distrito Federal,Miguel Hidalgo",19.511938,-96.871956,347,251571.25
apartment,"México,Distrito Federal,Cuauhtémoc",19.52589,-99.151703,325.2,77791.05
apartment,"México,Sinaloa,Mazatlán",25.625994,-100.283852,467.7,113977.34
house,"México,Distrito Federal,Miguel Hidalgo",19.524143,-,112.4,425521.78
house,"México,Veracruz de Ignacio de la Llave,Veracruz",20.689157,-103.366728,70.5,143451.39
house,"México,Quintana Roo,Benito Juárez,Cancún",21.129547,-86.817017,82.3,240143.07
apartment,"México,Yucatán,Mérida",21.1299039,-101.6220159,145.7,405757.13
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.443178,-99.144234,471.2,326024.61
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.52589,-99.151703,363,257359.71
house,"México,Quintana Roo,Benito Juárez,Cancún",19.443178,-99.144234,381.7,148894.73
house,"México,Jalisco,Guadalajara",21.003574,-101.285683,81.4,329008.48
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.524143,-,116.7,316352.26
house,"México,Veracruz de Ignacio de la Llave,Veracruz",21.003574,-101.285683,140.3,77763.47
house,"México,Sinaloa,Mazatlán",19.2640539,-99.5727534,490.1,239055.65
house,"México,Chiapas,Jiquipilas,Michoacán",19.52589,-99.151703,382.9,109706.3
house,"México,Quintana Roo,Benito Juárez,Cancún",25.625994,-100.283852,178.3,284746.77
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.2640539,-99.5727534,422.5,468559.93
house,"México,Nuevo León,Monterrey",19.667873,-101.233465,45,100044.21
house,"México,Distrito Federal,Miguel Hidalgo",19.52589,-99.151703,128.8,272207.24
house,"México,Guanajuato,León",19.2640539,-99.5727534,106.6,154136.68
house,"México,Distrito Federal,Cuauhtémoc",19.396593,-99.133163,433.1,395029.7
apartment,"México,Yucatán,Mérida",21.129547,-86.817017,197.5,485411.54
house,"México,Yucatán,Mérida",19.667873,-101.233465,115.1,70506.46
apartment,"México,Jalisco,Guadalajara",25.625994,-100.283852,440,88123.33
house,"México,Veracruz de Ignacio de la Llave,Veracruz",21.003574,-101.285683,409.5,450038.82
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.52589,-99.151703,40.8,485658.72
apartment,"México,Distrito Federal,Miguel Hidalgo",21.1299039,-101.6220159,1.5,211310.86
apartment,"México,Nuevo León,Monterrey",19.511938,-96.871956,2.8,388541
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",25.625994,-100.283852,445.9,103796.85
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.003574,-101.285683,359.5,163213.12
apartment,"México,Nuevo León,Monterrey",21.003574,-101.285683,253,470121.62
house,"México,Jalisco,Guadalajara",19.396593,-99.133163,130,167829.32
apartment,"México,Guanajuato,León",19.396593,-99.133163,499.6,491754.89
apartment,"México,Chiapas,Jiquipilas,Michoacán",19.396593,-99.133163,309.7,60837.44
house,"México,Quintana Roo,Benito Juárez,Cancún",19.511938,-96.871956,321,52640.15
house,"México,Guanajuato,Guanajuato",19.443178,-99.144234,191.2,236777.96
apartment,"México,Distrito Federal,Gustavo A. Madero",21.003574,-101.285683,389.5,379581.48
house,"México,Distrito Federal,Cuauhtémoc",19.396593,-99.133163,285.3,449626.85
apartment,"México,Jalisco,Guadalajara",21.003574,-101.285683,455.2,489417.98
house,"México,Distrito Federal,Cuauhtémoc",19.443178,-99.144234,386,427310.25
apartment,"México,Distrito Federal,Cuauhtémoc",19.667873,-101.233465,432.2,441557.45
apartment,"México,Nuevo León,Monterrey",20.689157,-103.366728,271.5,72643.93
apartment,"México,Yucatán,Mérida",19.443178,-99.144234,287.6,269263.74
apartment,"México,Yucatán,Mérida",19.396593,-99.133163,205.7,258291.33
apartment,"México,Guanajuato,León",25.625994,-100.283852,127.2,180362.29
apartment,"México,Distrito Federal,Cuauhtémoc",19.52589,-99.151703,128.3,157501.72
house,"México,Quintana Roo,Benito Juárez,Cancún",19.667873,-101.233465,79.5,117143.55
apartment,"México,Sinaloa,Mazatlán",19.667873,-101.233465,54.1,55360.56
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.2640539,-99.5727534,283,467173.34
house,"México,Nuevo León,Monterrey",21.003574,-101.285683,448.4,369961.05
apartment,"México,Estado de México,Toluca,Metepec",19.2640539,-99.5727534,139.7,167518.91
apartment,"México,Yucatán,Mérida",19.268629,-99.671722,286.5,91001.59
house,"México,Distrito Federal,Benito Juárez",19.667873,-101.233465,41.9,71322.92
house,"México,Guanajuato,León",19.511938,-96.871956,400.6,224491.97
house,"México,Guanajuato,Guanajuato",19.443178,-99.144234,145.4,193954.13
apartment,"México,Guanajuato,Guanajuato",21.129547,-86.817017,22.2,374179.55
house,"México,Morelos,Temixco,Burgos Bugambilias",19.443178,-99.144234,346,286441.81
apartment,"México,Distrito Federal,Gustavo A. Madero",19.52589,-99.151703,151.4,435618.51
apartment,"México,Sinaloa,Mazatlán",19.396593,-99.133163,232.3,414389.39
house,"México,Veracruz de Ignacio de la Llave,Veracruz",20.689157,-103.366728,134.4,122387.46
apartment,"México,Estado de México,Toluca,Metepec",25.625994,-100.283852,172.9,90508.08
apartment,"México,Tamaulipas,Tampico",21.003574,-101.285683,52.2,66188.51
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",25.625994,-100.283852,228.9,170261.73
house,"México,Estado de México,Toluca,Metepec",19.511938,-96.871956,2.7,158762.8
apartment,"México,Guanajuato,León",19.524143,-,438.7,233165.34
apartment,"México,Distrito Federal,Benito Juárez",21.1299039,-101.6220159,247.5,226426.3
house,"México,Guanajuato,Guanajuato",19.524143,-,147.5,383527.37
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.52589,-99.151703,286.6,75850.37
house,"México,Guanajuato,León",19.268629,-99.671722,157.4,239300.19
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",25.625994,-100.283852,421.2,208560.97
apartment,"México,Jalisco,Guadalajara",19.667873,-101.233465,347.3,107602.4
apartment,"México,Distrito Federal,Cuauhtémoc",21.003574,-101.285683,267.5,100315.52
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.396593,-99.133163,77.3,250841.15
house,"México,Yucatán,Mérida",21.129547,-86.817017,346.3,90216.06
apartment,"México,Distrito Federal,Cuauhtémoc",19.443178,-99.144234,355.1,183965.07
apartment,"México,Sinaloa,Mazatlán",20.689157,-103.366728,428.1,107057.58
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.268629,-99.671722,23.9,271279.33
apartment,"México,Distrito Federal,Gustavo A. Madero",19.52589,-99.151703,428.8,247364.85
house,"México,Distrito Federal,Gustavo A. Madero",25.625994,-100.283852,178.1,144007.24
apartment,"México,Jalisco,Guadalajara",25.625994,-100.283852,404.1,488150.66
house,"México,Guanajuato,León",19.667873,-101.233465,129.2,245855.88
house,"México,Tamaulipas,Tampico",19.511938,-96.871956,487.9,377817.65
house,"México,Guanajuato,León",19.2640539,-99.5727534,128.3,156259.68
house,"México,Chiapas,Jiquipilas,Michoacán",19.667873,-101.233465,6.2,394374.4
house,"México,Nuevo León,Monterrey",20.689157,-103.366728,155,467405.35
house,"México,Nuevo León,Monterrey",19.2640539,-99.5727534,10.1,67565.2
apartment,"México,Quintana Roo,Benito Juárez,Cancún",21.1299039,-101.6220159,185,95166.84
house,"México,Distrito Federal,Cuauhtémoc",19.268629,-99.671722,308.2,181219.88
house,"México,Distrito Federal,Miguel Hidalgo",21.1299039,-101.6220159,181.7,204018.87
apartment,"México,Jalisco,Guadalajara",19.52589,-99.151703,495.7,478438.55
house,"México,Jalisco,Guadalajara",19.396593,-99.133163,393.2,174653.71
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.524143,-,17.1,82779.27
house,"México,Distrito Federal,Miguel Hidalgo",21.1299039,-101.6220159,298.3,476680.83
apartment,"México,Jalisco,Guadalajara",20.689157,-103.366728,87.8,158597.59
apartment,"México,Distrito Federal,Benito Juárez",25.625994,-100.283852,112.4,435988.14
house,"México,Guanajuato,Guanajuato",25.625994,-100.283852,236,208918.02
house,"México,Morelos,Temixco,Burgos Bugambilias",21.003574,-101.285683,428,51822.02
apartment,"México,Guanajuato,Guanajuato",19.667873,-101.233465,339,149971.14
house,"México,Yucatán,Mérida",19.52589,-99.151703,37,243143.59
house,"México,Guanajuato,Guanajuato",19.667873,-101.233465,167.9,308205.69
house,"México,Distrito Federal,Cuauhtémoc",19.2640539,-99.5727534,16,450361.22
house,"México,Nuevo León,Monterrey",25.625994,-100.283852,92.4,211060.48
apartment,"México,Distrito Federal,Benito Juárez",21.129547,-86.817017,382.7,242251.59
house,"México,Jalisco,Guadalajara",19.396593,-99.133163,414.3,313215.8
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.511938,-96.871956,468.8,127088.98
house,"México,Sinaloa,Mazatlán",21.003574,-101.285683,439.4,438607.75
house,"México,Distrito Federal,Benito Juárez",19.667873,-101.233465,466.8,155854.42
house,"México,Jalisco,Guadalajara",20.689157,-103.366728,185.2,155309.53
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",20.689157,-103.366728,176.2,288557.74
apartment,"México,Sinaloa,Mazatlán",25.625994,-100.283852,94.6,244352.3
apartment,"México,Yucatán,Mérida",19.524143,-,55.2,104438.36
house,"México,Chiapas,Jiquipilas,Michoacán",21.003574,-101.285683,254.9,240529.81
house,"México,Distrito Federal,Miguel Hidalgo",19.511938,-96.871956,40.5,104110.38
apartment,"México,Tamaulipas,Tampico",20.689157,-103.366728,48.4,377809.13
apartment,"México,Distrito Federal,Benito Juárez",21.1299039,-101.6220159,71.2,99880.84
house,"México,Guanajuato,Guanajuato",19.396593,-99.133163,191,275687.36
house,"México,Jalisco,Guadalajara",25.625994,-100.283852,164.1,376985.02
house,"México,Distrito Federal,Benito Juárez",20.689157,-103.366728,28.8,136685.92
apartment,"México,Morelos,Temixco,Burgos Bugambilias",19.268629,-99.671722,320,269660.62
apartment,"México,Guanajuato,Guanajuato",19.667873,-101.233465,400.2,491692.35
apartment,"México,Quintana Roo,Benito Juárez,Cancún",25.625994,-100.283852,490.6,126497
apartment,"México,Sinaloa,Mazatlán",20.689157,-103.366728,466.1,486831.26
house,"México,Morelos,Temixco,Burgos Bugambilias",19.268629,-99.671722,396.6,189239.78
apartment,"México,Distrito Federal,Miguel Hidalgo",19.2640539,-99.5727534,359.3,480179.62
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.396593,-99.133163,220.6,226001.08
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.396593,-99.133163,194.9,112808.89
apartment,"México,Nuevo León,Monterrey",19.52589,-99.151703,145.2,417118.16
house,"México,Distrito Federal,Benito Juárez",19.396593,-99.133163,458.7,493300.8
apartment,"México,Quintana Roo,Benito Juárez,Cancún",21.003574,-101.285683,430.5,301914.49
house,"México,Jalisco,Guadalajara",19.443178,-99.144234,62.2,73502.35
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.443178,-99.144234,19,450168.15
house,"México,Guanajuato,León",19.396593,-99.133163,318.9,330236.11
house,"México,Distrito Federal,Miguel Hidalgo",19.2640539,-99.5727534,233.6,178805.98
apartment,"México,Distrito Federal,Cuauhtémoc",19.443178,-99.144234,159.1,91961.85
house,"México,Tamaulipas,Tampico",19.667873,-101.233465,481.7,470684.17
apartment,"México,Sinaloa,Mazatlán",21.1299039,-101.6220159,389.3,179856.6
apartment,"México,Distrito Federal,Cuauhtémoc",20.689157,-103.366728,32.5,179791.82
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.003574,-101.285683,273.6,420409.99
house,"México,Quintana Roo,Benito Juárez,Cancún",20.689157,-103.366728,213.4,234318.84
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.524143,-,42.5,239188.31
house,"México,Estado de México,Toluca,Metepec",19.524143,-,382.3,144634.18
house,"México,Morelos,Temixco,Burgos Bugambilias",19.667873,-101.233465,103.3,426458.78
house,"México,Yucatán,Mérida",19.667873,-101.233465,313.2,146568.71
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.268629,-99.671722,272.4,266510.65
house,"México,Veracruz de Ignacio de la Llave,Veracruz",25.625994,-100.283852,177.1,448811.92
apartment,"México,Guanajuato,Guanajuato",19.2640539,-99.5727534,241.9,172101.94
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.443178,-99.144234,258.6,149814.36
house,"México,Distrito Federal,Gustavo A. Madero",19.443178,-99.144234,480.7,173103.69
house,"México,Estado de México,Toluca,Metepec",19.2640539,-99.5727534,30.5,348878.2
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.667873,-101.233465,1,253512.47
apartment,"México,Jalisco,Guadalajara",21.003574,-101.285683,63.9,462706.3
apartment,"México,Estado de México,Toluca,Metepec",19.268629,-99.671722,374.5,351145.06
house,"México,Distrito Federal,Gustavo A. Madero",19.667873,-101.233465,310,159853.81
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",20.689157,-103.366728,232.8,405066.36
apartment,"México,Tamaulipas,Tampico",25.625994,-100.283852,213.8,151828.03
apartment,"México,Estado de México,Toluca,Metepec",21.1299039,-101.6220159,421.7,153527.24
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.396593,-99.133163,134.9,250147.01
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.667873,-101.233465,315.2,318772.45
apartment,"México,Morelos,Temixco,Burgos Bugambilias",20.689157,-103.366728,428.7,140638.94
apartment,"México,Guanajuato,Guanajuato",19.52589,-99.151703,285.1,360068.75
apartment,"México,Estado de México,Toluca,Metepec",20.689157,-103.366728,248,443834.97
house,"México,Guanajuato,León",19.524143,-,41.5,78343.09
apartment,"México,Chiapas,Jiquipilas,Michoacán",19.268629,-99.671722,474.6,472912.33
apartment,"México,Distrito Federal,Cuauhtémoc",21.003574,-101.285683,402.4,123664.74
house,"México,Sinaloa,Mazatlán",19.524143,-,53.9,59203.6
house,"México,Distrito Federal,Gustavo A. Madero",19.396593,-99.133163,462.7,427242.09
house,"México,Quintana Roo,Benito Juárez,Cancún",19.524143,-,348.2,304261.34
house,"México,Guanajuato,Guanajuato",19.396593,-99.133163,446.8,136498.81
house,"México,Distrito Federal,Benito Juárez",21.1299039,-101.6220159,227.1,492370.22
house,"México,Sinaloa,Mazatlán",19.511938,-96.871956,396.9,358365.64
house,"México,Nuevo León,Monterrey",25.625994,-100.283852,298.3,469332.48
apartment,"México,Distrito Federal,Cuauhtémoc",19.667873,-101.233465,132.3,288645.41
house,"México,Distrito Federal,Miguel Hidalgo",19.443178,-99.144234,142.6,127108.82
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",25.625994,-100.283852,301.6,185306.85
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.524143,-,16.4,251954.93
house,"México,Distrito Federal,Cuauhtémoc",19.524143,-,71,113713.14
house,"México,Distrito Federal,Benito Juárez",19.524143,-,336.8,81694.94
apartment,"México,Yucatán,Mérida",19.2640539,-99.5727534,423,295301.72
house,"México,Tamaulipas,Tampico",19.268629,-99.671722,252.1,341145.57
house,"México,Chiapas,Jiquipilas,Michoacán",21.129547,-86.817017,444.9,57639.17
apartment,"México,Nuevo León,Monterrey",21.003574,-101.285683,111.4,236317.88
house,"México,Yucatán,Mérida",19.511938,-96.871956,141.2,254055.51
apartment,"México,Yucatán,Mérida",25.625994,-100.283852,244.7,260520.97
house,"México,Veracruz de Ignacio de la Llave,Veracruz",21.1299039,-101.6220159,479.2,146741.31
house,"México,Nuevo León,Monterrey",19.52589,-99.151703,206.2,448893.42
apartment,"México,Nuevo León,Monterrey",19.667873,-101.233465,94.9,51315.74
apartment,"México,Distrito Federal,Gustavo A. Madero",25.625994,-100.283852,99.2,269074.51
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.667873,-101.233465,411.3,228402.03
apartment,"México,Guanajuato,León",19.443178,-99.144234,425.3,183003.22
apartment,"México,Distrito Federal,Cuauhtémoc",19.443178,-99.144234,241.8,264970.78
house,"México,Distrito Federal,Cuauhtémoc",19.443178,-99.144234,157.5,202442.92
apartment,"México,Tamaulipas,Tampico",21.129547,-86.817017,168.5,387814.82
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.129547,-86.817017,138.5,431759.68
house,"México,Distrito Federal,Miguel Hidalgo",19.268629,-99.671722,350.1,316052.75
apartment,"México,Jalisco,Guadalajara",19.443178,-99.144234,409.5,171137.97
apartment,"México,Nuevo León,Monterrey",19.396593,-99.133163,307.2,467082.75
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.524143,-,294.4,167056.42
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",21.1299039,-101.6220159,154.4,376328.56
house,"México,Estado de México,Toluca,Metepec",19.667873,-101.233465,175,208867.13
house,"México,Nuevo León,Monterrey",21.1299039,-101.6220159,210.2,385016.39
house,"México,Veracruz de Ignacio de la Llave,Veracruz",21.129547,-86.817017,339.2,489686.1
house,"México,Guanajuato,Guanajuato",25.625994,-100.283852,471.6,318570.1
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",25.625994,-100.283852,482.4,83408.52
house,"México,Quintana Roo,Benito Juárez,Cancún",19.268629,-99.671722,126,193280.22
house,"México,Tamaulipas,Tampico",21.129547,-86.817017,275.6,347244.21
apartment,"México,Tamaulipas,Tampico",21.1299039,-101.6220159,246.4,376968.91
apartment,"México,Distrito Federal,Cuauhtémoc",19.52589,-99.151703,385.8,463079.24
house,"México,Distrito Federal,Miguel Hidalgo",25.625994,-100.283852,248.1,104594.23
house,"México,Distrito Federal,Gustavo A. Madero",19.511938,-96.871956,33.7,62540.64
house,"México,Distrito Federal,Gustavo A. Madero",19.443178,-99.144234,49.5,273539.89
apartment,"México,Nuevo León,Monterrey",19.524143,-,19.6,178157.79
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.2640539,-99.5727534,451.9,447063.04
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.2640539,-99.5727534,204.4,440717
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",21.1299039,-101.6220159,328.5,347164.77
house,"México,Jalisco,Guadalajara",19.511938,-96.871956,346,257560.8
apartment,"México,Distrito Federal,Cuauhtémoc",19.667873,-101.233465,196.5,152202.08
house,"México,Distrito Federal,Benito Juárez",25.625994,-100.283852,201.7,499961.26
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",20.689157,-103.366728,295.6,317476.42
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.52589,-99.151703,352.1,212719.36
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.1299039,-101.6220159,28,460564.48
house,"México,Guanajuato,Guanajuato",20.689157,-103.366728,159.6,357379.3
house,"México,Nuevo León,Monterrey",19.667873,-101.233465,326.6,126657.88
house,"México,Tamaulipas,Tampico",19.511938,-96.871956,371.2,152894.44
apartment,"México,Jalisco,Guadalajara",21.003574,-101.285683,479.2,51488.72
apartment,"México,Distrito Federal,Cuauhtémoc",21.003574,-101.285683,430.9,131962.62
apartment,"México,Estado de México,Toluca,Metepec",19.524143,-,55.7,245159.56
apartment,"México,Estado de México,Toluca,Metepec",19.268629,-99.671722,323.3,249427.21
house,"México,Distrito Federal,Cuauhtémoc",21.003574,-101.285683,236.3,82759.65
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.2640539,-99.5727534,126.7,55838.55
apartment,"México,Distrito Federal,Cuauhtémoc",19.52589,-99.151703,228.2,231378.42
apartment,"México,Distrito Federal,Cuauhtémoc",21.003574,-101.285683,389,175421.37
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.524143,-,125.8,120546.85
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.396593,-99.133163,247.8,183911.06
apartment,"México,Yucatán,Mérida",19.667873,-101.233465,412.1,387860.03
apartment,"México,Distrito Federal,Benito Juárez",20.689157,-103.366728,141,366644.74
house,"México,Guanajuato,Guanajuato",19.524143,-,60.9,406674.34
apartment,"México,Distrito Federal,Gustavo A. Madero",19.443178,-99.144234,147.2,406672
apartment,"México,Sinaloa,Mazatlán",21.1299039,-101.6220159,31.6,53462.24
house,"México,Chiapas,Jiquipilas,Michoacán",19.511938,-96.871956,467.6,192473.54
house,"México,Distrito Federal,Miguel Hidalgo",19.396593,-99.133163,367.7,460004.11
house,"México,Sinaloa,Mazatlán",19.396593,-99.133163,141.1,474426.9
house,"México,Quintana Roo,Benito Juárez,Cancún",20.689157,-103.366728,382.2,395807.32
apartment,"México,Guanajuato,Guanajuato",21.1299039,-101.6220159,31.9,303908.73
house,"México,Tamaulipas,Tampico",19.396593,-99.133163,403.5,431120.81
house,"México,Jalisco,Guadalajara",21.129547,-86.817017,149.6,374300.87
house,"México,Distrito Federal,Gustavo A. Madero",25.625994,-100.283852,100,464693.39
apartment,"México,Jalisco,Guadalajara",21.1299039,-101.6220159,64.6,397578.51
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.268629,-99.671722,53.4,109111.54
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",21.003574,-101.285683,296.2,276065.58
house,"México,Yucatán,Mérida",19.667873,-101.233465,76.6,68514.99
apartment,"México,Estado de México,Toluca,Metepec",19.443178,-99.144234,110,268657.21
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.667873,-101.233465,469.2,279443.72
house,"México,Guanajuato,León",21.1299039,-101.6220159,80.3,90890.91
house,"México,Quintana Roo,Benito Juárez,Cancún",19.52589,-99.151703,145.8,148653.3
house,"México,Guanajuato,León",25.625994,-100.283852,391.5,200637.57
house,"México,Yucatán,Mérida",25.625994,-100.283852,279.1,493437.94
apartment,"México,Distrito Federal,Miguel Hidalgo",19.52589,-99.151703,177.6,399028.01
apartment,"México,Distrito Federal,Gustavo A. Madero",21.003574,-101.285683,62.3,463578.3
house,"México,Guanajuato,Guanajuato",21.003574,-101.285683,316.3,65983.01
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.268629,-99.671722,297.1,358375.97
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.52589,-99.151703,410.8,77600.37
house,"México,Guanajuato,Guanajuato",25.625994,-100.283852,162.5,372341.6
house,"México,Yucatán,Mérida",25.625994,-100.283852,361.9,406341.22
apartment,"México,Nuevo León,Monterrey",21.129547,-86.817017,412.8,174351.84
apartment,"México,Distrito Federal,Cuauhtémoc",20.689157,-103.366728,214.5,176859.57
house,"México,Nuevo León,Monterrey",19.524143,-,31,304343.79
apartment,"México,Estado de México,Toluca,Metepec",19.52589,-99.151703,425.3,57562.03
house,"México,Tamaulipas,Tampico",21.1299039,-101.6220159,216,125220.59
apartment,"México,Jalisco,Guadalajara",19.268629,-99.671722,432.1,328475.02
house,"México,Distrito Federal,Benito Juárez",19.667873,-101.233465,130.7,302462.19
apartment,"México,Yucatán,Mérida",21.1299039,-101.6220159,203.7,251155.31
house,"México,Morelos,Temixco,Burgos Bugambilias",19.524143,-,473.6,328058.18
house,"México,Nuevo León,Monterrey",19.268629,-99.671722,447.5,388918.47
house,"México,Nuevo León,Monterrey",20.689157,-103.366728,175.8,240681
apartment,"México,Guanajuato,Guanajuato",21.129547,-86.817017,169.7,271281.75
apartment,"México,Distrito Federal,Cuauhtémoc",19.511938,-96.871956,168.1,306747.1
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.524143,-,57.8,316978.42
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",20.689157,-103.366728,15.1,365006.74
house,"México,Jalisco,Guadalajara",20.689157,-103.366728,217.2,426151.9
apartment,"México,Distrito Federal,Cuauhtémoc",19.667873,-101.233465,68.8,70346.49
apartment,"México,Distrito Federal,Miguel Hidalgo",21.1299039,-101.6220159,56.2,434971.6
house,"México,Distrito Federal,Benito Juárez",21.1299039,-101.6220159,322.7,375715.87
apartment,"México,Yucatán,Mérida",21.1299039,-101.6220159,318.2,151917.3
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.396593,-99.133163,187.7,303894.9
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.396593,-99.133163,354.3,497550.73
apartment,"México,Yucatán,Mérida",21.1299039,-101.6220159,130.6,393473.77
apartment,"México,Distrito Federal,Benito Juárez",19.524143,-,223.7,80084.35
apartment,"México,Quintana Roo,Benito Juárez,Cancún",20.689157,-103.366728,490.2,109816.17
house,"México,Guanajuato,Guanajuato",19.667873,-101.233465,185.3,166601.9
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.396593,-99.133163,363.2,497079.53
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.129547,-86.817017,102.1,357051.89
house,"México,Estado de México,Toluca,Metepec",19.52589,-99.151703,32.7,430454.36
house,"México,Estado de México,Toluca,Metepec",19.524143,-,362.4,498067.75
apartment,"México,Jalisco,Guadalajara",19.396593,-99.133163,32.8,101772.57
house,"México,Guanajuato,Guanajuato",19.268629,-99.671722,374.4,270473.72
